,PM10,PM25,CO,SO2,NO2,O3,aod354,aod443,aod550,alh,distance,t2m,rh,blh,sp,ws,wd
2022-05-25 01:00:00,30.0,11.0,0.5,0.004,0.018,0.051,0.5468878746032715,0.4168642461299896,0.2957682609558105,1.994506597518921,2.5199999809265137,297.141,40.99,678.817,99280.789,0.942,312.548
2022-05-25 02:00:00,25.0,7.0,0.5,0.004,0.015,0.059,0.5331587791442871,0.4054193198680877,0.2870626151561737,2.129676818847656,2.8919999599456787,299.092,33.756,957.407,99182.496,0.996,276.397
2022-05-25 03:00:00,22.0,17.0,0.5,0.004,0.012,0.061,0.6017658710479736,0.4575892090797424,0.3240022361278534,2.1010282039642334,3.0309998989105225,300.704,29.987,1310.098,99108.458,1.671,261.637
2022-05-25 07:00:00,41.0,19.0,0.6,0.004,0.012,0.067,0.9107297658920288,0.6938126087188721,0.492040753364563,1.809313416481018,1.465000033378601,301.122,31.583,1804.099,98822.56,3.846,262.335
2022-05-25 23:00:00,38.0,8.0,0.5,0.003,0.016,0.031,0.6045005917549133,0.4614772498607635,0.3278246521949768,1.999415397644043,3.624000072479248,288.382,78.528,350.645,98911.332,1.709,250.876
2022-05-26 00:00:00,35.0,9.0,0.5,0.003,0.017,0.031,0.0912928879261016,0.0631854683160781,0.0427359566092491,1.969910144805908,3.378000020980835,290.563,61.94,785.178,98901.314,1.848,259.243
2022-05-26 01:00:00,31.0,9.0,0.5,0.003,0.012,0.038,0.0802939161658287,0.0569940730929374,0.0394363291561603,1.9944894313812256,2.9809999465942383,292.653,44.747,1125.151,98838.508,2.207,275.251
2022-05-26 02:00:00,27.0,6.0,0.5,0.003,0.012,0.043,0.1301136016845703,0.1054575443267822,0.0941117107868194,1.997342109680176,3.3550000190734863,294.523,36.455,1595.549,98787.913,2.425,278.538
2022-05-26 04:00:00,23.0,10.0,0.5,0.003,0.013,0.049,0.2835220992565155,0.2155930399894714,0.1526535600423813,2.000636100769043,3.255000114440918,297.015,28.477,2273.956,98674.621,3.218,269.982
2022-05-26 05:00:00,25.0,14.0,0.5,0.003,0.013,0.048,0.0208857282996177,0.0158817153424024,0.0112452628090977,2.1240413188934326,2.5369999408721924,297.571,27.274,2377.183,98611.67,3.83,269.132
2022-05-26 07:00:00,38.0,8.0,0.5,0.003,0.012,0.051,0.1455259323120117,0.1106593906879425,0.0783538669347763,1.7018204927444458,0.8069999814033508,297.437,28.891,2164.641,98554.04,3.874,261.226
2022-05-26 08:00:00,41.0,10.0,0.5,0.003,0.012,0.051,0.167604386806488,0.1282517462968826,0.0912791192531585,1.934247612953186,1.3029999732971191,296.703,30.177,1735.068,98509.801,4.138,258.076
2022-05-26 23:00:00,26.0,15.0,0.5,0.003,0.014,0.04,0.1439982801675796,0.1094977259635925,0.0775313451886177,1.917940616607666,3.513000011444092,290.84,62.099,995.182,98409.009,4.339,273.992
2022-05-27 00:00:00,41.0,15.0,0.5,0.003,0.014,0.042,0.2157527804374694,0.1640606075525283,0.1161653101444244,1.8838666677474976,3.062000036239624,292.449,52.223,1128.48,98394.821,4.385,279.026
2022-05-27 05:00:00,38.0,15.0,0.5,0.005,0.014,0.052,0.281004250049591,0.2136784344911575,0.1512978971004486,2.02575159072876,3.1630001068115234,299.377,28.324,2068.456,98266.33,5.401,280.205
2022-05-27 07:00:00,27.0,11.0,0.5,0.004,0.015,0.05,0.3864016532897949,0.2949596047401428,0.209521934390068,1.8857214450836184,1.131999969482422,298.593,29.979,1817.064,98306.491,5.056,283.591
2022-05-27 08:00:00,31.0,9.0,0.5,0.003,0.012,0.052,0.0011405155528336,0.0008672650437802,0.000614074699115,1.979272961616516,1.1200000047683716,297.717,31.979,1501.496,98310.883,4.849,277.072
2022-05-28 01:00:00,35.0,8.0,0.6,0.003,0.01,0.056,2.7148120403289795,2.066725492477417,1.46480393409729,1.4201335906982422,2.4809999465942383,296.74,41.786,725.083,98812.945,3.804,228.709
2022-05-28 07:00:00,31.0,12.0,0.5,0.003,0.009,0.066,0.4565738141536712,0.3474787175655365,0.2462167143821716,1.6941678524017334,1.437999963760376,301.395,20.747,1661.951,98756.054,4.707,239.921
2022-05-28 08:00:00,26.0,8.0,0.4,0.003,0.008,0.065,0.2838736474514007,0.21674844622612,0.1539961099624633,1.89072847366333,1.337000012397766,300.561,22.226,1381.067,98739.8,4.499,239.947
2022-05-29 01:00:00,30.0,10.0,0.5,0.004,0.009,0.055,0.0152835696935653,0.0105780325829982,0.0071545327082276,1.9942262172698968,2.1730000972747803,296.55,45.818,927.654,98913.141,1.775,217.309
2022-05-29 06:00:00,14.0,9.0,0.5,0.003,0.007,0.062,0.0653713718056678,0.0497090481221675,0.0351971574127674,2.014302492141724,3.2880001068115234,302.885,30.281,2178.739,98465.3,1.834,190.305
2022-05-29 07:00:00,21.0,12.0,0.5,0.003,0.007,0.059,0.3533982932567596,0.2692857384681701,0.1910073012113571,1.7894588708877563,1.830999970436096,302.979,28.834,2304.149,98438.705,1.511,196.456
2022-05-29 08:00:00,16.0,12.0,0.5,0.003,0.007,0.057,0.0622916296124458,0.0474204458296299,0.0336091108620166,1.9358140230178835,1.7510000467300415,303.068,27.979,2467.449,98409.264,2.12,212.378
2022-05-31 01:00:00,33.0,10.0,0.5,0.004,0.017,0.044,0.0085888374596834,0.0059444941580295,0.0040206001140177,1.9956821203231807,1.6859999895095823,295.598,36.387,838.818,99100.766,1.683,277.307
2022-05-31 02:00:00,34.0,13.0,0.5,0.004,0.013,0.05,0.1219705492258071,0.0844180285930633,0.0570967607200145,2.122893810272217,1.968000054359436,297.485,30.087,1333.884,99056.117,1.861,279.994
2022-05-31 03:00:00,13.0,8.0,0.5,0.003,0.009,0.057,0.1442370116710662,0.0998290479183197,0.0675201192498207,2.1930086612701416,2.303999900817871,298.881,27.304,1751.628,99039.49,2.02,270.567
2022-05-31 04:00:00,18.0,11.0,0.5,0.004,0.012,0.058,0.1419917792081833,0.0982750877737999,0.0664690807461738,2.19523549079895,2.7980000972747803,299.951,25.769,2008.064,98990.036,2.489,261.987
2022-05-31 05:00:00,38.0,15.0,0.5,0.004,0.011,0.062,0.1853836476802826,0.1283074766397476,0.0867817476391792,1.9982600212097168,3.375999927520752,300.669,24.869,2125.044,98947.724,3.223,259.143
2022-05-31 06:00:00,39.0,12.0,0.5,0.004,0.013,0.06,0.297706663608551,0.2273818999528885,0.1615918725728988,1.997852087020874,3.421999931335449,300.828,24.37,2118.37,98904.865,3.844,253.187
2022-05-31 07:00:00,38.0,12.0,0.5,0.003,0.012,0.06,0.240423709154129,0.1828205734491348,0.1294485926628112,1.4538955688476562,2.253000020980835,300.186,24.452,1909.609,98952.683,4.309,250.476
2022-05-31 08:00:00,41.0,9.0,0.5,0.003,0.011,0.06,0.2973382771015167,0.2274790406227111,0.1618754565715789,1.9244928359985352,1.5460000038146973,299.115,25.059,1488.26,98942.75,4.409,253.517
2022-05-31 23:00:00,28.0,14.0,0.5,0.003,0.018,0.032,0.2651606500148773,0.1871458888053894,0.1288618892431259,2.0854332447052,1.7940000295639038,294.327,39.113,201.788,99044.157,0.541,169.667
2022-06-01 00:00:00,21.0,10.0,0.5,0.003,0.016,0.045,0.1820020228624344,0.1280263662338256,0.087897315621376,2.110405206680298,1.6460000276565552,296.582,29.093,523.29,99003.142,1.38,220.151
2022-06-01 01:00:00,25.0,11.0,0.5,0.003,0.013,0.056,0.004961326,0.003433824,0.002322492,1.9949776,1.704,298.36,23.996,901.229,98933.305,2.071,228.523
2022-06-01 02:00:00,24.0,16.0,0.5,0.003,0.011,0.06,0.0258521661162376,0.0178927518427371,0.0121018961071968,2.04830002784729,1.4730000495910645,299.995,20.411,1261.748,98849.39,2.633,223.153
2022-06-01 03:00:00,26.0,18.0,0.5,0.003,0.007,0.063,0.1179593279957771,0.081641785800457,0.0552190281450748,2.192096710205078,1.6169999837875366,301.279,18.3,1725.975,98776.338,3.151,223.393
2022-06-01 04:00:00,35.0,18.0,0.4,0.003,0.007,0.063,0.0397963747382164,0.0275437962263822,0.0186294484883546,2.036158800125122,1.9429999589920044,302.272,16.768,2052.75,98691.405,3.608,231.98
2022-06-01 05:00:00,38.0,14.0,0.5,0.003,0.008,0.066,0.0570054091513156,0.046145524829626,0.0411825850605964,2.033400535583496,2.821000099182129,302.698,15.865,2240.666,98606.918,3.948,240.936
2022-06-01 06:00:00,33.0,17.0,0.5,0.003,0.008,0.067,0.0513327158987522,0.0390339121222496,0.0276384856551885,1.9895124435424805,3.75,302.615,15.508,2367.946,98560.129,4.136,249.655
2022-06-01 23:00:00,5.0,12.0,0.5,0.003,0.011,0.039,0.3116863667964935,0.2219313085079193,0.153966337442398,2.8911149501800537,1.86899995803833,291.564,72.406,425.192,98977.293,2.072,218.12
2022-06-02 00:00:00,21.0,9.0,0.6,0.003,0.014,0.04,0.2473131120204925,0.1756622493267059,0.1216144561767578,2.9049739837646484,1.8609999418258667,293.868,58.404,541.83,98958.104,2.077,233.141
2022-06-02 01:00:00,28.0,8.0,0.6,0.003,0.014,0.042,0.2225769162178039,0.1579703092575073,0.1092945784330368,2.557226181030273,1.60099995136261,296.071,48.325,676.393,98949.758,2.128,251.08
2022-06-02 02:00:00,31.0,9.0,0.5,0.004,0.013,0.051,0.136256068944931,0.0959265083074569,0.0659067779779434,2.460579872131348,1.2079999446868896,298.061,42.1,836.699,98912.21,2.442,257.609
2022-06-02 03:00:00,30.0,17.0,0.6,0.003,0.011,0.058,0.074851855635643,0.0518063344061374,0.0350395925343036,2.090184450149536,1.1349999904632568,299.728,38.128,1064.31,98890.743,2.835,262.522
2022-06-02 04:00:00,40.0,22.0,0.5,0.003,0.012,0.059,0.1699212044477462,0.1176056265830993,0.0795434415340423,1.8885726928710933,1.2549999952316284,300.888,36.156,1366.306,98849.103,3.207,265.619
2022-06-02 05:00:00,45.0,24.0,0.6,0.003,0.013,0.059,0.2470777630805969,0.1715602576732635,0.1164005026221275,1.8762946128845213,1.930999994277954,301.577,35.149,1558.394,98833.04,3.43,265.854
2022-06-02 06:00:00,45.0,23.0,0.6,0.003,0.013,0.051,0.3833033740520477,0.2690287828445434,0.1843420416116714,1.4592127799987793,2.634000062942505,301.727,35.434,1594.664,98795.862,3.481,263.185
2022-06-02 07:00:00,44.0,23.0,0.6,0.003,0.014,0.053,0.5510121583938599,0.3903345763683319,0.2696288824081421,1.4381424188613892,3.1760001182556152,301.526,35.457,1498.1,98859.107,3.55,261.48
2022-06-02 08:00:00,47.0,21.0,0.6,0.003,0.012,0.052,0.5341755747795105,0.3790962100028991,0.2622691690921783,1.424378514289856,3.5510001182556152,300.769,37.544,1269.206,98825.238,3.544,260.907
2022-06-03 00:00:00,30.0,8.0,0.6,0.003,0.012,0.045,0.4894196391105652,0.3468970656394958,0.2397376149892807,2.72174072265625,1.5989999771118164,293.982,74.124,625.256,99264.929,0.724,34.37
2022-06-03 01:00:00,33.0,11.0,0.6,0.003,0.014,0.048,0.3272913694381714,0.2323390543460846,0.1607767641544342,2.4928462505340576,1.315999984741211,295.966,62.561,728.854,99257.499,0.583,32.599
2022-06-03 02:00:00,34.0,18.0,0.6,0.003,0.012,0.058,0.2794456481933594,0.1969608515501022,0.1354595720767974,2.55155348777771,1.1990000009536743,298.295,52.448,899.083,99204.598,0.346,71.46
2022-06-03 03:00:00,40.0,16.0,0.6,0.003,0.009,0.072,0.2900684177875519,0.2033123672008514,0.1391424685716629,1.681941270828247,1.4769999980926514,300.499,43.814,1216.597,99168.233,0.505,137.406
2022-06-03 04:00:00,61.0,13.0,0.6,0.004,0.012,0.079,0.3451442718505859,0.2418597340583801,0.1654889732599258,1.3070189952850342,1.6979999542236328,302.251,37.13,1619.229,99113.1,0.679,157.478
2022-06-03 07:00:00,71.0,23.0,0.6,0.004,0.012,0.082,0.6806182861328125,0.4822700321674347,0.3332062363624573,1.432538390159607,3.2090001106262207,304.985,27.403,2179.615,98999.239,0.965,228.909
2022-06-03 08:00:00,60.0,18.0,0.7,0.004,0.013,0.072,0.4950422942638397,0.3514584898948669,0.2432272434234619,1.443406343460083,3.375,304.803,27.673,2202.2,98962.628,1.257,252.733
2022-06-03 23:00:00,26.0,12.0,0.6,0.003,0.011,0.039,1.021060585975647,0.7774589657783508,0.5511206388473511,2.166987180709839,1.246999979019165,293.432,62.485,350.667,99393.067,3.042,105.229
2022-06-04 00:00:00,34.0,11.0,0.6,0.003,0.012,0.04,1.0888166427612305,0.8290800452232361,0.5877319574356079,2.119513750076294,1.2599999904632568,295.32,55.13,480.927,99391.668,2.812,107.636
2022-06-04 01:00:00,24.0,12.0,0.6,0.003,0.012,0.04,0.7569281458854675,0.5764039754867554,0.4086351990699768,1.99854063987732,0.9350000023841858,297.519,48.062,694.674,99378.217,2.559,112.155
2022-06-06 08:00:00,2.0,2.0,0.5,0.003,0.006,0.032,0.3670543730258941,0.2791118323802948,0.1976289004087448,2.0011074542999268,2.8289999961853027,294.707,60.863,1058.769,98287.42,3.176,80.229
2022-06-08 07:00:00,12.0,5.0,0.4,0.003,0.013,0.039,0.5347526669502258,0.4066314101219177,0.2879208028316498,2.098666191101074,3.3959999084472656,296.052,48.249,1606.329,99222.74,1.287,120.689
2022-06-08 08:00:00,19.0,9.0,0.4,0.003,0.018,0.035,0.5179423093795776,0.3938485085964203,0.2788697481155395,2.40015172958374,2.062999963760376,296.192,48.268,1254.105,99229.71,1.53,137.888
2022-06-10 01:00:00,30.0,17.0,0.5,0.003,0.015,0.037,0.8457095623016357,0.6441991329193115,0.4568094611167907,1.996178150177002,2.243000030517578,296.804,61.037,721.134,99535.082,1.616,149.705
2022-06-11 02:00:00,39.0,13.0,0.6,0.003,0.018,0.062,0.8183021545410156,0.6222468614578247,0.4405902028083801,1.955646276473999,1.6540000438690186,298.79,56.875,1435.181,99434.303,1.808,70.924
2022-06-11 23:00:00,4.0,3.0,0.4,0.003,0.008,0.035,0.4854324162006378,0.3691277503967285,0.2613658308982849,1.1800403594970703,2.91599988937378,292.921,61.595,277.172,99585.712,2.538,102.886
2022-06-12 00:00:00,10.0,8.0,0.4,0.003,0.009,0.038,0.5102962255477905,0.3880344033241272,0.2747530043125152,1.19024395942688,2.3410000801086426,294.873,53.715,507.046,99578.689,2.353,113.47
2022-06-12 01:00:00,18.0,11.0,0.5,0.003,0.008,0.043,0.7358603477478027,0.5596463084220886,0.396319717168808,1.8187100887298584,1.820000052452088,296.72,48.647,848.273,99567.639,1.969,128.255
2022-06-13 07:00:00,30.0,3.0,0.5,0.003,0.009,0.042,0.3404083251953125,0.2387271076440811,0.1634600758552551,1.783590316772461,3.2799999713897705,298.731,42.67,1367.399,98928.193,4.891,109.58
2022-06-13 08:00:00,24.0,3.0,0.4,0.003,0.009,0.043,0.7850392460823059,0.5978994369506836,0.4239280819892883,2.557481527328491,3.2730000019073486,297.832,44.057,1260.777,98912.186,4.721,107.506
2022-06-16 07:00:00,24.0,7.0,0.5,0.003,0.012,0.043,0.3947277367115021,0.2771850228309631,0.1900140345096588,1.7664971351623535,3.641000032424927,298.429,45.709,1457.868,98953.21,2.864,260.291
2022-06-16 08:00:00,20.0,4.0,0.5,0.003,0.013,0.043,0.6436069011688232,0.4925471246242523,0.3505868911743164,2.105875492095948,3.065999984741211,298.2,46.983,1336.54,98917.091,2.924,257.437
2022-06-16 23:00:00,27.0,16.0,0.6,0.003,0.018,0.028,0.6319301128387451,0.4805266857147217,0.3402433395385742,1.551176905632019,1.8029999732971191,294.289,78.089,461.617,99158.469,1.796,215.345
2022-06-17 23:00:00,10.0,13.0,0.5,0.003,0.011,0.04,0.7525848150253296,0.5728257894515991,0.405933529138565,1.794051170349121,1.2450000047683716,295.654,79.911,499.425,98976.17,1.728,205.349
2022-06-18 08:00:00,26.0,13.0,0.5,0.003,0.008,0.07,0.7706397771835327,0.5873717069625854,0.4167180061340332,1.99957287311554,2.7950000762939453,300.736,54.95,1042.945,98827.985,2.983,246.03
2022-06-20 04:00:00,28.0,13.0,0.5,0.004,0.013,0.086,0.8557280898094177,0.6507061123847961,0.4607411921024322,1.794917106628418,3.553999900817871,304.253,45.465,1337.47,98637.835,1.359,292.905
2022-06-20 06:00:00,39.0,22.0,0.6,0.004,0.016,0.092,0.7555087804794312,0.5744978189468384,0.4067808985710144,1.9406777620315552,2.743000030517578,305.223,41.99,1793.553,98504.054,1.487,265.332
2022-06-20 23:00:00,41.0,19.0,0.6,0.004,0.031,0.028,0.907941997051239,0.6923103928565979,0.4913353025913238,2.036957263946533,1.7949999570846558,296.986,77.605,300.239,98635.131,0.981,21.65
2022-06-21 00:00:00,41.0,21.0,0.6,0.005,0.023,0.053,0.8639198541641235,0.6585314273834229,0.4672396183013916,1.9512916803359983,1.8270000219345093,299.247,68.662,427.755,98587.737,1.193,26.866
2022-06-21 01:00:00,36.0,26.0,0.6,0.004,0.018,0.084,0.7571220397949219,0.5768212080001831,0.4090895652770996,1.998340725898743,2.0999999046325684,301.426,60.655,636.076,98566.427,1.401,22.576
2022-06-21 02:00:00,52.0,27.0,0.6,0.004,0.016,0.112,0.6882724761962891,0.5234159231185913,0.3706395626068115,1.9279334545135496,2.7690000534057617,303.365,53.692,985.917,98518.767,1.484,18.459
2022-06-22 00:00:00,36.0,14.0,0.5,0.004,0.02,0.022,0.7991693019866943,0.6088826656341553,0.4318439364433288,1.9978495836257928,2.315999984741211,298.158,68.548,503.821,99054.303,0.656,270.349
2022-06-22 01:00:00,39.0,10.0,0.5,0.004,0.019,0.031,0.4823671579360962,0.3667967915534973,0.2597154080867767,1.6101222038269043,2.13100004196167,300.312,58.222,627.017,98986.903,1.028,248.002
2022-06-22 02:00:00,43.0,12.0,0.5,0.005,0.017,0.045,0.4378551244735718,0.3329494297504425,0.2357493340969085,1.9937700033187864,1.906000018119812,302.498,48.934,762.186,98945.741,1.529,239.981
2022-06-22 03:00:00,42.0,17.0,0.5,0.004,0.012,0.058,0.4916144609451294,0.3738285601139068,0.2646943628787994,1.857777953147888,2.3929998874664307,304.327,42.907,980.641,98942.977,2.216,237.945
2022-06-22 06:00:00,55.0,18.0,0.5,0.004,0.013,0.061,0.5103376507759094,0.388065904378891,0.2747752666473388,1.8858308792114256,2.8989999294281006,305.869,39.66,1794.863,98796.088,3.697,247.666
2022-06-22 07:00:00,55.0,19.0,0.5,0.003,0.012,0.062,0.3215037882328033,0.2444747537374496,0.1731036156415939,1.54974102973938,2.486000061035156,306.038,39.25,1680.704,98811.115,3.433,254.834
2022-06-22 08:00:00,49.0,16.0,0.6,0.004,0.011,0.064,0.4465865194797516,0.3410119712352752,0.2422980368137359,2.112461805343628,1.2269999980926514,305.194,42.04,1407.016,98842.041,3.76,249.662
2022-06-25 08:00:00,24.0,11.0,0.7,0.003,0.008,0.058,0.5748316645622253,0.4373776614665985,0.3098552525043487,2.4577741622924805,1.1369999647140503,302.361,60.215,1011.441,98685.696,3.939,218.63
2022-07-01 01:00:00,17.0,9.0,0.4,0.003,0.012,0.018,0.07124948,0.04931306,0.03335325,1.977698,1.088,302.303,63.447,1007.196,99680.251,1.919,190.572
2022-07-01 07:00:00,16.0,4.0,0.4,0.002,0.01,0.026,0.2731451988220215,0.2077023833990097,0.147066444158554,1.1184468269348145,2.9210000038146973,304.022,56.447,987.536,99589.382,2.701,242.429
2022-07-01 08:00:00,17.0,1.0,0.4,0.002,0.012,0.025,0.0483366288244724,0.0367556624114513,0.0260253362357616,1.347852110862732,1.8489999771118164,303.375,59.714,736.896,99566.339,2.564,237.698
2022-07-01 23:00:00,28.0,17.0,0.5,0.003,0.019,0.014,0.5915853381156921,0.4501748383045196,0.3189514577388763,2.315027236938477,0.8009999990463257,299.019,82.744,167.161,99630.547,0.596,89.423
2022-07-02 00:00:00,20.0,19.0,0.5,0.002,0.012,0.033,0.1374513655900955,0.1049591973423957,0.0745774134993553,1.9449678659439087,0.8899999856948853,300.705,73.399,404.082,99622.22,0.638,90.988
2022-07-02 08:00:00,31.0,14.0,0.5,0.003,0.009,0.057,0.4085393249988556,0.3106574416160583,0.2199651598930359,1.383632779121399,1.9270000457763672,306.648,41.371,1847.793,99243.915,1.136,235.359
2022-07-02 23:00:00,26.0,29.0,0.6,0.003,0.015,0.032,0.7953795194625854,0.6065056920051575,0.4304535984992981,2.084718704223633,0.7749999761581421,299.245,81.259,301.704,99273.941,0.231,74.463
2022-07-06 07:00:00,27.0,16.0,0.5,0.003,0.018,0.032,0.2754602432250976,0.2094627767801284,0.1483129113912582,1.502331256866455,1.924000024795532,306.308,48.641,1421.435,98834.001,1.978,164.039
2022-07-06 08:00:00,26.0,16.0,0.6,0.003,0.014,0.04,0.2109462320804596,0.1604056507349014,0.1135773658752441,1.8256735801696773,1.4179999828338623,306.386,48.259,1374.75,98825.825,2.585,152.117
2022-07-06 23:00:00,18.0,5.0,0.5,0.003,0.014,0.014,0.3484126031398773,0.2657603025436401,0.1886652708053589,2.047154426574707,2.815999984741211,301.103,72.426,874.059,99000.032,2.828,146.057
2022-07-07 00:00:00,19.0,6.0,0.5,0.003,0.013,0.018,0.4359935224056244,0.3337649405002594,0.2376256436109542,1.9214831590652464,2.430000066757202,302.308,65.648,994.459,98938.142,3.223,159.721
2022-07-15 08:00:00,29.0,8.0,0.6,0.003,0.012,0.057,0.2564885318279266,0.1962034553289413,0.1396064460277557,1.93987500667572,1.6979999542236328,302.456,54.214,1235.727,98040.468,2.301,292.296
2022-07-16 08:00:00,25.0,10.0,0.6,0.002,0.006,0.054,0.6597065925598145,0.5022080540657043,0.3559363782405853,2.209293365478516,1.7690000534057615,299.406,69.953,961.897,98072.393,3.115,279.48
2022-07-17 08:00:00,11.0,10.0,0.6,0.002,0.006,0.047,0.5804311633110046,0.4425287246704101,0.3140332400798797,2.003629207611084,1.618000030517578,301.724,59.577,1106.666,98231.512,2.66,267.156
2022-07-25 08:00:00,21.0,4.0,0.6,0.003,0.015,0.052,0.6071897149085999,0.4626478552818298,0.3281472325325012,2.09077787399292,1.746999979019165,303.461,56.194,1318.841,99052.801,2.002,324.063
2022-07-25 23:00:00,29.0,16.0,0.7,0.003,0.014,0.029,1.007310152053833,0.7681150436401367,0.5451551675796509,1.6992610692977903,1.840000033378601,298.566,84.803,201.948,99282.589,0.919,99.842
2022-07-26 01:00:00,28.0,16.0,0.7,0.003,0.017,0.041,0.5183674097061157,0.3953211009502411,0.2805970907211303,1.8130364418029783,1.7269999980926514,301.483,73.46,558.755,99282.782,0.819,128.802
2022-07-26 02:00:00,30.0,14.0,0.7,0.003,0.013,0.051,0.1889245808124542,0.1438303887844085,0.1019446402788162,1.9949241876602173,2.1470000743865967,302.519,66.362,844.125,99258.327,0.946,146.646
2022-07-26 08:00:00,26.0,8.0,0.7,0.003,0.016,0.041,0.0708659589290618,0.0538871884346008,0.0381555445492267,1.705714225769043,2.0810000896453857,304.524,54.156,1286.261,99041.186,0.401,90.286
2022-07-27 05:00:00,24.0,11.0,0.6,0.003,0.011,0.047,0.0211045239120721,0.0163048673421144,0.0116897318512201,1.99994158744812,3.559000015258789,302.065,58.846,1365.985,99205.494,2.541,114.851
2022-07-27 08:00:00,28.0,11.0,0.6,0.003,0.015,0.048,0.4217442870140075,0.3206985890865326,0.2270749658346176,1.995847225189209,1.4579999446868896,302.951,55.735,1552.707,99107.096,2.368,113.154
2022-07-27 23:00:00,26.0,14.0,0.6,0.003,0.01,0.027,0.4311209321022033,0.3281815648078918,0.2325881272554397,1.998758673667908,1.3380000591278076,297.441,83.843,395.559,99342.493,3.026,102.732
2022-07-28 00:00:00,25.0,16.0,0.6,0.004,0.009,0.03,0.5145155191421509,0.3919499814510345,0.2779532074928283,2.0773684978485107,1.3300000429153442,298.932,78.902,516.039,99349.724,3.458,110.269
2022-07-29 23:00:00,4.0,6.0,0.4,0.002,0.007,0.023,0.1949221193790435,0.1485652923583984,0.1054003462195396,1.978520512580872,1.9359999895095823,299.167,81.111,474.626,99253.63,3.665,85.086
2022-07-30 00:00:00,7.0,8.0,0.4,0.002,0.007,0.024,0.4771665930747986,0.3641284108161926,0.2585884630680084,1.84708833694458,1.9490000009536743,300.633,76.072,627.019,99245.439,4.219,89.307
2022-08-12 00:00:00,17.0,8.0,0.4,0.002,0.019,0.03,0.1273321211338043,0.0968246310949325,0.068557970225811,1.905258297920227,3.260999917984009,298.174,86.736,394.616,98931.884,1.844,308.815
2022-08-12 07:00:00,17.0,2.0,0.5,0.002,0.013,0.061,0.1069366261363029,0.0813156813383102,0.057576660066843,1.9086841344833367,1.281000018119812,303.867,59.307,958.781,98760.495,1.354,280.471
2022-08-14 23:00:00,4.0,2.0,0.3,0.002,0.011,0.013,1.03595232963562,0.7901591658592224,0.5609181523323059,1.19757080078125,3.095000028610229,299.834,87.972,1132.126,98628.035,4.308,213.476
2022-08-21 03:00:00,8.0,2.0,0.4,0.002,0.006,0.034,0.0544072166085243,0.042033739387989,0.0301359929144382,2.009836196899414,3.213000059127808,301.34,68.023,900.117,98839.436,1.883,94.233
2022-08-27 07:00:00,28.0,7.0,0.4,0.004,0.012,0.045,0.1450529843568802,0.112213559448719,0.0805298909544944,1.7496399879455566,2.4609999656677246,296.033,50.588,1151.839,99166.82,3.074,313.774
2022-08-28 00:00:00,21.0,9.0,0.6,0.002,0.011,0.025,0.4542032480239868,0.3485382795333862,0.2486060708761215,0.8516367673873901,1.8600000143051147,293.089,69.234,395.575,99774.132,1.552,83.933
2022-08-28 01:00:00,27.0,7.0,0.5,0.002,0.01,0.032,0.4367097616195678,0.3087978363037109,0.2129728943109512,0.7472032308578491,2.121000051498413,294.732,61.397,738.926,99809.292,2.172,102.2
2022-08-28 02:00:00,23.0,9.0,0.5,0.002,0.008,0.033,0.1307558268308639,0.0922051891684532,0.0634409934282302,1.997232437133789,3.0290000438690186,296.182,54.631,975.543,99816.537,2.678,109.68
2022-08-28 03:00:00,14.0,5.0,0.5,0.002,0.007,0.034,0.794006884098053,0.5567876696586609,0.3812130093574524,0.4001504182815552,3.318000078201294,297.274,50.443,1095.204,99754.674,2.653,106.31
2022-08-28 07:00:00,14.0,5.0,0.5,0.002,0.008,0.037,0.0727660506963729,0.0503627136349678,0.0340631864964962,2.16324234008789,2.11299991607666,299.344,44.637,1368.548,99564.993,2.113,115.934
2022-09-01 07:00:00,13.0,9.0,0.4,0.002,0.01,0.035,1.0888018608093262,0.832948625087738,0.5927103757858276,1.8087642192840576,0.2829999923706054,298.812,62.851,1069.421,99566.759,2.021,70.094
2022-09-02 08:00:00,13.0,5.0,0.4,0.002,0.009,0.033,0.8713427186012268,0.6625797748565674,0.4691484570503235,1.0176396369934082,0.9520000219345092,296.474,70.975,956.046,99737.887,3.935,93.803
2022-09-06 07:00:00,19.0,12.0,0.3,0.002,0.011,0.043,0.8288678526878357,0.5898339748382568,0.4089983701705932,3.401633977890014,1.722000002861023,297.045,60.467,1375.847,99018.919,3.856,291.302
2022-09-06 08:00:00,26.0,13.0,0.3,0.002,0.013,0.039,0.3128586709499359,0.223627284169197,0.1556421220302581,2.1960244178771973,1.3739999532699585,296.766,64.061,1174.904,99144.922,3.504,279.129
2022-09-07 06:00:00,31.0,13.0,0.3,0.003,0.014,0.06,0.0782533586025238,0.0595046430826187,0.042133055627346,2.18576717376709,1.0700000524520874,299.388,47.587,1355.174,99926.795,1.814,319.179
2022-09-07 07:00:00,24.0,15.0,0.3,0.003,0.013,0.064,0.5984803438186646,0.4612028002738952,0.3300332427024841,3.5886940956115723,1.0679999589920044,299.098,44.088,1311.271,99921.115,2.062,329.904
2022-09-07 08:00:00,28.0,14.0,0.3,0.003,0.023,0.051,0.2256767004728317,0.1720856428146362,0.1221332401037216,2.107301712036133,0.959999978542328,298.544,48.108,1162.547,99929.479,1.755,327.759
